2026-06-25 15:19:51,758 | INFO     | aiogram.event: Update id=978972254 is handled. Duration 187 ms by bot id=8818049003
2026-06-25 15:19:56,138 | INFO     | aiogram.event: Update id=978972255 is handled. Duration 140 ms by bot id=8818049003
2026-06-25 15:20:31,216 | INFO     | aiogram.event: Update id=978972256 is handled. Duration 375 ms by bot id=8818049003
2026-06-25 15:20:36,860 | INFO     | handlers.passenger: Заказ #2 разослан 1 водителям.
2026-06-25 15:20:36,860 | INFO     | aiogram.event: Update id=978972257 is handled. Duration 562 ms by bot id=8818049003
2026-06-25 15:20:43,816 | INFO     | aiogram.event: Update id=978972258 is handled. Duration 2359 ms by bot id=8818049003
2026-06-25 15:20:47,502 | INFO     | aiogram.event: Update id=978972259 is handled. Duration 280 ms by bot id=8818049003
2026-06-25 15:20:52,287 | INFO     | aiogram.event: Update id=978972260 is not handled. Duration 16 ms by bot id=8818049003
2026-06-25 15:20:52,288 | ERROR    | aiogram.event: Cause exception while process update id=978972260 by bot id=8818049003
NameError: name 'get_order' is not defined
Traceback (most recent call last):
  File "C:\Users\user\Desktop\qasymgo\qasymgo\venv\Lib\site-packages\aiogram\dispatcher\dispatcher.py", line 309, in _process_update
    response = await self.feed_update(bot, update, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\user\Desktop\qasymgo\qasymgo\venv\Lib\site-packages\aiogram\dispatcher\dispatcher.py", line 158, in feed_update
    response = await self.update.wrap_outer_middleware(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\user\Desktop\qasymgo\qasymgo\venv\Lib\site-packages\aiogram\dispatcher\middlewares\error.py", line 25, in __call__
    return await handler(event, data)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\user\Desktop\qasymgo\qasymgo\venv\Lib\site-packages\aiogram\dispatcher\middlewares\user_context.py", line 56, in __call__
    return await handler(event, data)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\user\Desktop\qasymgo\qasymgo\venv\Lib\site-packages\aiogram\fsm\middleware.py", line 42, in __call__
    return await handler(event, data)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\user\Desktop\qasymgo\qasymgo\venv\Lib\site-packages\aiogram\dispatcher\event\telegram.py", line 121, in trigger
    return await wrapped_inner(event, kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
